0 0
0 0
0 0
0 0
0 0
0 1
0 1
0 1
0 1
0 1
1 3
1 3
1 2
1 4
1 1
2 4
2 2
2 3
2 4
2 6
3 6
3 8
3 5
3 4
3 9
4 7
4 8
4 9
4 4
4 5
5 7
5 8
5 6
5 10
5 9
6 13
6 11
6 11
6 8
6 10
7 9
7 10
7 11
7 9
7 15
8 11
8 14
8 12
8 8
8 8
10 9
10 12
10 12
10 13
10 9
10 14
10 13
10 13
10 18
10 16
11 13
11 12
11 11
11 10
11 12
12 17
12 13
12 14
12 13
12 10
13 12
13 11
13 15
13 18
13 12
14 15
14 12
14 9
14 15
14 10
15 15
15 15
15 15
15 12
15 13
16 14
16 16
16 13
16 11
16 15
17 10
17 15
17 13
17 14
17 17
18 13
18 16
18 15
18 18
18 15
20 18
20 13
20 11
20 14
20 15
20 17
20 16
20 14
20 14
20 14
21 14
21 10
21 16
21 16
21 16
22 18
22 15
22 15
22 17
22 17
23 13
23 15
23 17
23 12
23 15
24 18
24 17
24 14
24 16
24 18
25 18
25 12
25 15
25 16
25 13
26 19
26 16
26 15
26 14
26 16
27 14
27 18
27 17
27 14
27 14
28 17
28 16
28 15
28 17
28 15
30 19
30 14
30 15
30 17
30 18
30 18
30 15
30 15
30 16
30 16
31 17
31 18
31 17
31 15
31 17
32 17
32 17
32 15
32 19
32 16
33 18
33 17
33 16
33 15
33 15
34 16
34 14
34 16
34 19
34 17
35 18
35 17
35 16
35 18
35 16
36 18
36 18
36 17
36 18
36 15
37 17
37 17
37 17
37 18
37 18
38 16
38 17
38 17
38 19
38 17
40 18
40 18
40 18
40 15
40 19
40 16
40 18
40 16
40 15
40 14
41 16
41 14
41 18
41 19
41 16
42 18
42 19
42 19
42 15
42 15
43 15
43 17
43 19
43 17
43 14
44 19
44 16
44 15
44 15
44 15
45 18
45 17
45 19
45 17
45 17
46 16
46 15
46 18
46 16
46 15
47 18
47 16
47 16
47 16
47 16
48 18
48 15
48 16
48 17
48 18
50 19
50 18
50 17
50 17
50 17
50 17
50 17
50 17
50 17
50 17
51 17
51 18
51 16
51 18
51 19
52 18
52 17
52 17
52 18
52 19
53 14
53 19
53 18
53 18
53 17
54 17
54 18
54 17
54 17
54 19
55 17
55 15
55 17
55 18
55 17
56 18
56 18
56 18
56 19
56 18
57 17
57 18
57 18
57 17
57 18
58 19
58 18
58 18
58 19
58 18
60 18
60 19
60 17
60 18
60 18
60 19
60 18
60 18
60 19
60 19
61 18
61 16
61 19
61 19
61 18
62 18
62 15
62 19
62 18
62 19
63 18
63 18
63 17
63 19
63 17
64 18
64 19
64 19
64 17
64 18
65 18
65 18
65 17
65 18
65 19
66 17
66 19
66 18
66 18
66 18
67 19
67 19
67 17
67 18
67 18
68 17
68 19
68 17
68 19
68 18
70 17
70 18
70 19
70 18
70 18
70 18
70 18
70 18
70 19
70 19
71 19
71 18
71 18
71 18
71 17
72 18
72 19
72 18
72 15
72 18
73 18
73 18
73 19
73 18
73 18
74 19
74 19
74 19
74 19
74 18
75 19
75 19
75 18
75 19
75 18
76 18
76 17
76 18
76 17
76 18
77 18
77 18
77 18
77 18
77 19
78 19
78 19
78 18
78 19
78 18
80 18
80 18
80 18
80 18
80 18
80 17
80 19
80 19
80 19
80 19
81 19
81 19
81 18
81 19
81 18
82 19
82 17
82 19
82 19
82 18
83 18
83 18
83 19
83 18
83 18
84 19
84 19
84 19
84 18
84 19
85 19
85 17
85 18
85 17
85 18
86 19
86 19
86 19
86 19
86 19
87 19
87 18
87 18
87 19
87 19
88 18
88 18
88 19
88 18
88 19
90 19
90 18
90 19
90 18
90 18
90 18
90 19
90 19
90 18
90 19
91 19
91 19
91 19
91 18
91 19
92 19
92 17
92 19
92 18
92 19
93 18
93 19
93 17
93 18
93 19
94 19
94 19
94 19
94 19
94 19
95 19
95 19
95 19
95 19
95 19
96 19
96 18
96 19
96 18
96 19
97 18
97 18
97 19
97 18
97 19
98 19
98 19
98 19
98 18
98 19
100 19
100 19
100 19
100 19
100 19
