0 168
0 168
0 168
0 168
0 168
0 2167
0 1561
0 2701
0 2033
0 1497
1 7200
1 9273
1 4352
1 8368
1 9503
2 9502
2 7268
2 5549
2 6716
2 17806
3 12468
3 7974
3 16775
3 22711
3 23539
5 33157
5 19757
5 7337
5 125276
5 69002
5 121556
5 22884
5 22949
5 26003
5 27780
6 53673
6 35105
6 24382
6 95255
6 25558
7 20152
7 68097
7 25180
7 325227
7 38239
8 25839
8 23802
8 318122
8 18666
8 23388
10 18950
10 24715
10 124939
10 181224
10 189896
10 294570
10 331309
10 427871
10 419765
10 104422
11 291785
11 79948
11 80861
11 478508
11 22686
12 449198
12 25553
12 129805
12 27434
12 1050481
13 569719
13 630169
13 878975
13 819370
13 247494
15 308280
15 1181696
15 1388501
15 862967
15 772009
15 49315
15 559642
15 219018
15 726197
15 413004
16 421100
16 854793
16 766769
16 1009203
16 1065291
17 1485246
17 494253
17 1333524
17 526273
17 678617
18 1195556
18 2009992
18 2027902
18 1636250
18 1654068
20 1368369
20 622885
20 1948668
20 2185242
20 1099951
20 1060126
20 1807489
20 2184577
20 1299836
20 2151476
21 1015796
21 1627346
21 2591881
21 1953542
21 2333390
22 2065896
22 2498704
22 928733
22 2029882
22 1837595
23 1443130
23 1828698
23 1994507
23 1560874
23 1838813
25 855807
25 2296839
25 2489672
25 1420728
25 2023951
25 1196363
25 1062720
25 2629615
25 2289702
25 2554394
26 1426373
26 2176303
26 2235185
26 2387563
26 3073379
27 1334377
27 2191819
27 1892095
27 1490507
27 2815217
28 2091173
28 1990280
28 2287445
28 3787468
28 2977688
30 2439930
30 2338727
30 1828159
30 3223539
30 2042111
30 1461520
30 2593968
30 1401517
30 1544301
30 2732099
31 1758583
31 2151415
31 1482182
31 3238606
31 1928996
32 2327290
32 2125578
32 1457413
32 1908208
32 1869638
33 1851149
33 2421284
33 2762599
33 1503249
33 1716856
35 2014757
35 2753439
35 2915063
35 2769832
35 1533350
35 2381510
35 2011908
35 2204336
35 1516162
35 1810632
36 1789134
36 1931597
36 3563888
36 2754468
36 2980964
37 2242376
37 2034071
37 1401259
37 2557072
37 1641070
38 1309916
38 1098428
38 1393266
38 2437313
38 2015818
40 2139443
40 2185891
40 1227633
40 1977006
40 1271706
40 2329689
40 2656083
40 1649396
40 2780933
40 1431691
41 1718720
41 1746673
41 3326896
41 1080386
41 1520175
42 2733515
42 1089667
42 1328557
42 1454040
42 1482214
43 1332700
43 1175830
43 988479
43 1969417
43 1725998
45 1205793
45 2506138
45 1534462
45 2806835
45 2604174
45 1792884
45 1519277
45 1579917
45 2342002
45 2085798
46 2613278
46 2232048
46 2409397
46 1797987
46 1926026
47 1305801
47 2255347
47 2777981
47 2627060
47 1806513
48 3243793
48 2209005
48 1630784
48 2045404
48 1757417
50 1616169
50 1028199
50 1977926
50 1712456
50 2800515
50 2484023
50 1096454
50 1454304
50 2554223
50 978785
51 2148679
51 1108804
51 1497675
51 1656761
51 3086890
52 1893496
52 2578573
52 3446424
52 2745700
52 1891912
53 1545406
53 3169043
53 2340659
53 1967926
53 2301260
55 1213629
55 1120205
55 1149895
55 1186337
55 2417117
55 1670037
55 2360005
55 2802249
55 2407732
55 1775024
56 3177930
56 1637543
56 1423501
56 2054296
56 1925530
57 1860757
57 1540979
57 1973243
57 2657149
57 1763877
58 1385562
58 1150277
58 1486157
58 2545024
58 1869855
60 1198670
60 1282054
60 1617724
60 2241177
