0 86
0 86
0 86
0 86
0 86
0 668
0 674
0 669
0 672
0 581
1 1259
1 1974
1 2519
1 1371
1 1633
2 3824
2 3705
2 1898
2 1768
2 2908
3 4431
3 5871
3 5037
3 4454
3 12447
5 7631
5 8868
5 6416
5 50442
5 36679
5 87133
5 277735
5 181167
5 69094
5 195873
6 87917
6 67331
6 773958
6 210034
6 6405
7 507300
7 688583
7 522663
7 978479
7 735159
8 1086246
8 290563
8 359025
8 487543
8 667729
10 534061
10 775103
10 1284761
10 890326
10 949617
10 589455
10 939755
10 890032
10 856032
10 1142356
11 878421
11 730726
11 1543255
11 840624
11 973398
12 1238146
12 983742
12 736109
12 836399
12 1138896
13 946829
13 837892
13 1214214
13 1264975
13 951278
15 817965
15 671837
15 930967
15 1847338
15 1129024
15 736314
15 1369115
15 1133285
15 1043501
15 1781619
16 794554
16 1758363
16 1089024
16 789833
16 1319161
17 1345737
17 1458121
17 1249639
17 1625034
17 1468477
18 1619407
18 1811391
18 1734282
18 1817490
18 1622119
