1 72
1 72
1 72
1 72
1 72
2 108
2 108
2 108
2 108
2 108
3 73
3 73
3 73
3 73
3 73
4 152
4 204
4 192
4 192
4 143
5 361
5 301
5 246
5 296
5 267
6 557
6 545
6 552
6 427
6 379
7 764
7 1014
7 666
7 821
7 893
8 880
8 1245
8 1180
8 883
8 749
9 1579
9 1324
9 1875
9 1875
9 1545
10 2074
10 3011
10 1765
10 2039
10 2509
11 2605
11 3566
11 3499
11 3516
11 2913
12 3303
12 2930
12 5061
12 5921
12 3416
13 3962
13 3618
13 6210
13 8311
13 5090
14 3933
14 5755
14 4999
14 5832
14 7237
15 7139
15 7836
15 7138
15 9242
15 6905
16 9471
16 9806
16 12574
16 14672
16 9511
17 12202
17 8377
17 11505
17 11638
17 12263
18 17264
18 9481
18 10211
18 10144
18 19242
19 11971
19 18132
19 29594
19 16225
19 15369
20 19236
20 23988
20 18192
20 24646
20 20359
21 29310
21 26456
21 22875
21 27412
21 27843
22 17727
22 24294
22 22225
22 29835
22 40621
23 39956
23 31309
23 30110
23 34018
23 34958
24 46496
24 40253
24 20271
24 33592
24 41504
25 47364
25 38849
25 48083
25 40145
25 44322
26 23923
26 60542
26 95373
26 34352
26 44232
27 61941
27 31796
27 49165
27 54575
27 69618
28 99628
28 75809
28 51070
28 96632
28 80924
29 98374
29 50914
29 81007
29 56120
29 65174
30 74210
30 80370
30 103718
30 91749
30 73211
31 81182
31 116867
31 59540
31 75468
31 41929
32 61765
32 58279
32 76266
32 61784
32 92624
33 119922
33 84149
33 130925
33 152279
33 83838
34 116188
34 87302
34 113963
34 159313
34 89179
35 88122
35 124877
35 107298
35 126957
35 131509
36 184216
36 112717
36 154326
36 192161
36 89821
37 169909
37 172787
37 213265
37 106383
37 173325
38 140331
38 131654
38 95319
38 175282
38 118286
39 192256
39 132214
39 121021
39 105563
39 194054
40 235050
40 213098
40 255904
40 162924
40 151238
41 144490
41 264605
41 277064
41 244878
41 144728
42 221011
42 260346
42 409394
42 188418
42 330019
43 436286
43 164076
43 314431
43 143746
43 263463
44 293193
44 141968
44 295802
44 482511
44 399513
45 241653
45 418690
45 200702
45 179374
45 382255
46 267841
46 213484
46 170998
46 255028
46 308161
47 410429
47 462734
47 419595
47 262989
47 281023
48 299032
48 582446
48 329573
48 208844
48 427662
49 295213
49 473368
49 594373
49 332024
49 323288
50 422410
50 509050
50 335493
50 588244
50 366167
