0 10368
0 10368
0 10368
0 10368
0 10368
0 2879
0 1205
0 3739
0 2220
0 2343
1 10586
1 6394
1 2774
1 10998
1 10974
2 16587
2 8553
2 16131
2 10370
2 9827
3 22860
3 21258
3 11264
3 24880
3 23113
5 27877
5 16452
5 10635
5 23507
5 17573
5 68622
5 19922
5 20885
5 16348
5 18720
6 20363
6 24184
6 26893
6 22069
6 23069
7 19692
7 23153
7 29981
7 25447
7 33592
8 22372
8 28375
8 197324
8 24635
8 25883
10 24847
10 95941
10 445363
10 59661
10 180413
10 146477
10 30322
10 72136
10 28396
10 361059
11 743053
11 14555
11 94058
11 371263
11 195882
12 633995
12 18664
12 243110
12 22586
12 248036
13 243993
13 798220
13 313879
13 194498
13 67374
15 28359
15 1214399
15 269146
15 1241737
15 240148
15 83930
15 357053
15 53674
15 519279
15 655062
16 633747
16 607914
16 1527558
16 911531
16 1061833
17 853088
17 898071
17 1113916
17 243364
17 859663
18 1336029
18 654739
18 1043567
18 1155364
18 1040325
