1 7
1 7
1 7
1 7
1 7
2 10
2 10
2 10
2 10
2 10
3 33
3 33
3 33
3 33
3 33
4 59
4 71
4 72
4 70
4 72
5 88
5 82
5 108
5 98
5 81
6 124
6 97
6 128
6 97
6 118
7 185
7 163
7 246
7 173
7 260
8 256
8 209
8 207
8 210
8 197
9 366
9 364
9 250
9 320
9 281
10 411
10 355
10 586
10 402
10 293
11 482
11 472
11 490
11 484
11 614
12 526
12 517
12 649
12 400
12 566
13 730
13 763
13 460
13 652
13 539
14 646
14 767
14 724
14 662
14 698
15 664
15 942
15 1086
15 842
15 786
16 862
16 761
16 854
16 1197
16 838
17 1013
17 1212
17 790
17 808
17 942
18 1338
18 1120
18 967
18 1652
18 1354
19 1146
19 1364
19 1076
19 1028
19 1179
20 1922
20 1185
20 1710
20 1278
20 1269
