1 7
2 30
3 62
4 111
5 183
6 284
7 420
8 597
9 821
10 1098
11 1434
12 1835
13 2307
14 2856
15 3488
16 4209
17 5025
18 5942
19 6966
20 8103
21 9359
22 10740
23 12252
24 13901
25 15693
26 17634
27 19730
28 21987
29 24411
30 27008
31 29784
32 32745
33 35897
34 39246
35 42798
36 46559
37 50535
38 54732
39 59156
40 63813
41 68709
42 73850
43 79242
44 84891
45 90803
46 96984
47 103440
48 110177
49 117201
50 124518
51 132134
52 140055
53 148287
54 156836
55 165708
56 174909
57 184445
58 194322
59 204546
60 215123
61 226059
62 237360
63 249032
64 261081
65 273513
66 286334
67 299550
68 313167
69 327191
70 341628
71 356484
72 371765
73 387477
74 403626
75 420218
76 437259
77 454755
78 472712
79 491136
80 510033
81 529409
82 549270
83 569622
84 590471
85 611823
86 633684
87 656060
88 678957
89 702381
90 726338
91 750834
92 775875
93 801467
94 827616
95 854328
96 881609
97 909465
98 937902
99 966926
100 996543
