1 8
1 8
1 8
1 8
1 8
2 10
2 10
2 10
2 10
2 10
3 64
3 64
3 64
3 64
3 64
4 145
4 200
4 157
4 135
4 220
5 369
5 255
5 246
5 231
5 171
6 503
6 377
6 414
6 336
6 307
7 685
7 817
7 940
7 773
7 1085
8 1079
8 948
8 996
8 1166
8 1029
9 1615
9 1274
9 1761
9 2032
9 1235
10 1822
10 2435
10 2670
10 1815
10 1670
11 2514
11 3112
11 2952
11 2568
11 3119
12 3400
12 3670
12 5302
12 3331
12 4697
13 4489
13 5412
13 4290
13 8012
13 4024
14 7196
14 4627
14 5953
14 5164
14 5548
15 7484
15 9247
15 15240
15 11254
15 5773
16 13756
16 14110
16 9433
16 10033
16 13463
17 11966
17 11458
17 10262
17 10667
17 9337
18 14636
18 14152
18 13277
18 10288
18 13922
19 22014
19 13063
19 18476
19 19057
19 21130
20 22149
20 30928
20 12279
20 26885
20 26371
21 19042
21 13616
21 15974
21 17942
21 21559
22 45608
22 26930
22 26034
22 25753
22 34097
23 30136
23 30331
23 34804
23 26641
23 37513
24 36403
24 31102
24 56910
24 34818
24 26584
25 40597
25 37171
25 33265
25 45377
25 44077
26 54163
26 49093
26 40656
26 59597
26 43134
27 52637
27 69903
27 49577
27 48851
27 66094
28 42316
28 69709
28 56442
28 61854
28 97006
29 63611
29 85335
29 72257
29 60641
29 47436
30 56537
30 58561
30 69979
30 69386
30 158000
31 99080
31 137189
31 100014
31 59079
31 91317
32 68914
32 91616
32 78671
32 72990
32 170374
33 74298
33 111783
33 122864
33 118964
33 79511
34 170038
34 99562
34 134302
34 108901
34 84887
35 123936
35 120146
35 136003
35 92546
35 114214
36 129613
36 179153
36 215698
36 137707
36 247577
37 186497
37 201061
37 186384
37 238754
37 221359
38 190131
38 187219
38 118932
38 158848
38 105155
39 148100
39 210523
39 190201
39 158577
39 159008
40 232139
40 329995
40 129377
40 164884
40 226617
41 173001
41 137262
41 224217
41 251390
41 214879
42 352020
42 238828
42 234422
42 349400
42 255362
43 243936
43 270544
43 159274
43 348779
43 260024
44 284772
44 280828
44 344865
44 240244
44 196881
45 322517
45 253825
45 185407
45 274190
45 342401
46 316965
46 377129
46 314796
46 229631
46 352723
47 518370
47 253108
47 195330
47 567016
47 222810
48 392260
48 355531
48 395086
48 268368
48 396165
49 230218
49 284322
49 567139
49 492547
49 414340
50 289208
50 339051
50 430422
50 356132
50 266718
