0 86
0 86
0 86
0 86
0 86
0 4763
0 5189
0 4869
0 5187
0 3641
1 11613
1 14275
1 14466
1 12741
1 15101
2 30736
2 22444
2 19314
2 18559
2 19864
3 32032
3 42839
3 47263
3 34188
3 54018
5 51019
5 41249
5 52997
5 52519
5 60651
5 67324
5 104174
5 68913
5 63179
5 55982
6 73432
6 43512
6 103505
6 85696
6 40056
7 104078
7 91022
7 129009
7 136947
7 134566
8 130025
8 67861
8 119330
8 69575
8 102675
10 120373
10 122508
10 184319
10 177582
10 116467
10 162339
10 177909
10 138325
10 100511
10 179138
11 104237
11 81271
11 164582
11 112154
11 154539
12 182346
12 127550
12 174209
12 98874
12 95569
13 150391
13 150718
13 134043
13 183313
13 84296
15 148934
15 119861
15 194217
15 138273
15 105957
15 146055
15 292484
15 78229
15 109229
15 126948
16 163020
16 192965
16 117027
16 106901
16 132007
17 201200
17 179773
17 116435
17 118143
17 153111
18 147413
18 111274
18 84469
18 144699
18 141044
20 123957
20 112654
20 190107
20 341605
20 155126
20 234908
20 110980
20 95879
20 96597
20 318062
21 167645
21 158245
21 172190
21 250303
21 160184
22 192208
22 150161
22 174105
22 165971
22 197248
23 341166
23 102648
23 182359
23 214992
23 174321
25 232913
25 184437
25 108304
25 105710
25 133568
25 302529
25 139503
25 192086
25 170842
25 99975
26 127252
26 150527
26 86016
26 210710
26 170099
27 176428
27 200564
27 155877
27 204767
27 183639
28 151023
28 180132
28 153113
28 147920
28 121393
30 216892
30 160110
30 125359
30 385640
30 241237
30 150008
30 241796
30 205430
30 136832
30 257470
31 303083
31 199805
31 121848
31 196967
31 154933
32 216157
32 202274
32 243033
32 224227
32 120676
33 217542
33 180264
33 126749
33 135663
33 161102
35 205171
35 188005
35 147056
35 111025
35 126003
35 131292
35 156558
35 228252
35 145294
35 155458
36 229721
36 198757
36 223353
36 227496
36 213348
37 140171
37 118157
37 292057
37 164870
37 167620
38 135964
38 164306
38 117118
38 185459
38 209878
40 161178
40 286808
40 175778
40 181330
40 178524
40 318702
40 165016
40 192899
40 119201
40 234734
41 138540
41 120991
41 245580
41 236643
41 121885
42 210158
42 150910
42 260036
42 193480
42 256594
43 264937
43 234369
43 190958
43 206934
43 134667
45 113895
45 254943
45 239521
45 212182
45 197341
45 123670
45 178905
45 152054
45 181691
45 206734
46 294132
46 231054
46 130745
46 157778
46 204804
47 329314
47 124412
47 253766
47 159392
47 183933
48 174693
48 109622
48 131240
48 339426
48 298014
50 182658
50 146849
50 256817
50 228198
50 140085
50 189012
50 302705
50 191354
50 247416
50 213816
51 184062
51 140638
51 237090
51 136119
51 131769
52 237917
52 239892
52 143531
52 173160
52 217705
53 183745
53 185291
53 280467
53 138517
53 226973
55 147903
55 294472
55 143781
55 127104
55 243414
55 277895
55 152441
55 138910
55 208416
55 158858
56 201114
56 173561
56 265414
56 157269
56 267021
57 204143
57 142505
57 183810
57 426438
57 194763
58 176652
58 237380
58 261436
58 216441
58 131888
60 268262
60 137065
60 301774
60 336410
60 223767
60 266155
60 265051
60 146197
60 205447
60 168860
61 193044
61 144437
61 176824
61 241428
61 180673
62 185781
62 135901
62 332775
62 285023
62 217509
63 214403
63 214526
63 135628
63 154852
63 193623
65 262636
65 181412
65 308889
65 172527
65 211879
65 238468
65 163824
65 271150
65 314148
65 356529
66 205304
66 149294
66 185100
66 205036
66 165858
67 234917
67 169244
67 161106
67 188488
67 154651
68 205403
68 146545
68 216218
68 220567
68 166285
70 211791
70 216934
70 176426
70 276397
70 164266
70 193806
70 191600
70 221228
70 164008
70 224783
71 214698
71 159096
71 164239
71 201271
71 196390
72 331130
72 163750
72 273093
72 275674
72 207872
73 258919
73 198682
73 223544
73 267828
73 179683
75 238221
75 174108
75 212347
75 159143
75 204273
75 168126
75 194876
75 179905
75 219615
75 205739
76 261194
76 272220
76 195093
76 251068
76 184578
77 194157
77 184603
77 239902
77 208627
77 174155
78 190070
78 254626
78 175468
78 184442
78 252107
80 206590
80 173171
80 210588
80 178858
80 156100
80 177009
80 156733
80 178089
80 244547
80 188793
81 284357
81 206123
81 254926
81 217258
81 205634
82 165879
82 165135
82 158063
82 247358
82 199462
83 182257
83 234240
83 222615
83 309329
83 200993
85 187651
85 202454
85 169059
85 235647
85 271121
85 241095
85 175012
85 161500
85 185000
85 280202
86 165819
86 205462
86 248257
86 207856
86 205129
87 184925
87 204238
87 174574
87 244263
87 230969
88 278730
88 234244
88 180870
88 178245
88 267903
90 206853
90 217141
90 199174
90 197822
90 310513
90 190860
90 186588
90 283998
90 188087
90 219941
91 289267
91 173102
91 186848
91 200734
91 180538
92 197001
92 185483
92 230010
92 199871
92 195130
93 207696
93 194979
93 258725
93 227439
93 286281
95 192560
95 216120
95 317830
95 192429
95 199533
95 254483
95 196586
95 184242
95 224058
95 270193
96 337426
96 180242
96 205728
96 224650
96 201706
97 192946
97 202352
97 189527
97 200159
97 279318
98 295373
98 225673
98 183204
98 216118
98 197835
100 196856
100 219440
100 199974
100 230848
100 209139
