1 12
1 12
1 12
1 12
1 12
2 16
2 16
2 16
2 16
2 16
3 78
3 78
3 78
3 78
3 78
4 140
4 152
4 156
4 148
4 150
5 172
5 169
5 309
5 194
5 165
6 260
6 187
6 261
6 187
6 248
7 391
7 372
7 767
7 394
7 672
8 657
8 506
8 661
8 480
8 628
9 938
9 972
9 568
9 832
9 681
10 1244
10 985
10 1444
10 1161
10 1074
11 1490
11 1467
11 1201
11 1697
11 1464
12 1886
12 2240
12 2469
12 937
12 1800
13 2911
13 3100
13 1210
13 2054
13 1962
14 2269
14 2550
14 2302
14 1953
14 1695
15 2405
15 3523
15 3685
15 3421
15 2608
16 3749
16 3729
16 3948
16 5380
16 2921
17 2777
17 6203
17 6351
17 4733
17 3834
18 5563
18 5753
18 3987
18 6533
18 7039
19 5959
19 9523
19 6947
19 4307
19 7498
20 8242
20 8917
20 7992
20 4338
20 6624
21 11941
21 7901
21 10475
21 7103
21 6690
22 11963
22 9045
22 6817
22 8733
22 8789
23 11633
23 10888
23 12765
23 11525
23 11922
24 15200
24 12558
24 8448
24 10799
24 7928
25 11206
25 22778
25 13045
25 17702
25 8554
26 12617
26 15759
26 12561
26 16060
26 15916
27 18435
27 18634
27 10034
27 18132
27 23103
28 13501
28 10661
28 24868
28 25515
28 17961
29 22261
29 13638
29 17936
29 19039
29 15247
30 17489
30 21382
30 16709
30 25344
30 22031
31 19963
31 124888
31 21681
31 15835
31 19098
32 21666
32 18423
32 183611
32 143512
32 61340
33 365858
33 408527
33 562332
33 239593
33 352486
34 848691
34 119338
34 853356
34 598501
34 285506
35 1430140
35 1183037
35 1433517
35 879095
35 735506
36 1163391
36 1577446
36 1190254
36 1719179
36 2033012
37 2126956
37 1800167
37 1522619
37 1426536
37 1238026
38 1378228
38 1140958
38 895513
38 1355553
38 1903881
39 1961580
39 2089590
39 1754928
39 957236
39 1466856
40 2091631
40 2155251
40 1642007
40 1558325
40 2757909
41 1958920
41 1669805
41 1934550
41 2602372
41 1506372
42 2715625
42 2212982
42 3569844
42 4162332
42 3568126
43 3433897
43 1563011
43 3534209
43 4191533
43 1711154
44 1895466
44 2485862
44 1880067
44 2973785
44 1689108
45 2884124
45 3150208
45 2087164
45 2416081
45 2223642
46 3599800
46 2484564
46 3977129
46 734463
46 4177392
47 2456275
47 2680150
47 4289435
47 3002790
47 4792873
48 1237322
48 1076376
48 707887
48 3652579
48 1084738
49 700431
49 866507
49 1607972
49 1195387
49 913442
50 1339132
50 932865
50 1054037
50 1488484
50 1381864
