0 1 261
0 2 261
1 2 261
0 3 261
1 3 261
2 3 261
0 4 261
1 4 261
2 4 261
3 4 261
0 5 261
1 5 261
2 5 261
3 5 261
4 5 261
0 6 261
1 6 261
2 6 261
3 6 261
4 6 261
5 6 261
0 7 261
1 7 261
2 7 261
3 7 261
4 7 261
5 7 261
6 7 261
0 8 284
1 8 284
2 8 284
3 8 284
4 8 284
5 8 284
6 8 284
7 8 284
0 9 299
1 9 299
2 9 299
3 9 299
4 9 299
5 9 299
6 9 299
7 9 299
8 9 299
0 10 329
1 10 329
2 10 329
3 10 329
4 10 329
5 10 329
6 10 329
7 10 329
8 10 329
9 10 329
0 11 329
1 11 329
2 11 329
3 11 329
4 11 329
5 11 329
6 11 329
7 11 329
8 11 329
9 11 329
10 11 329
0 12 335
1 12 335
2 12 335
3 12 335
4 12 335
5 12 335
6 12 335
7 12 335
8 12 335
9 12 335
10 12 335
11 12 335
0 13 340
1 13 340
2 13 340
3 13 340
4 13 340
5 13 340
6 13 340
7 13 340
8 13 340
9 13 340
10 13 340
11 13 340
12 13 340
0 14 340
1 14 340
2 14 340
3 14 340
4 14 340
5 14 340
6 14 340
7 14 340
8 14 340
9 14 340
10 14 340
11 14 340
12 14 340
13 14 340
0 15 379
1 15 379
2 15 379
3 15 379
4 15 379
5 15 379
6 15 379
7 15 379
8 15 379
9 15 379
10 15 379
11 15 379
12 15 379
13 15 379
14 15 379
0 16 398
1 16 398
2 16 398
3 16 398
4 16 398
5 16 398
6 16 398
7 16 398
8 16 388
9 16 388
10 16 388
11 16 388
12 16 388
13 16 388
14 16 388
15 16 388
0 17 411
1 17 411
2 17 411
3 17 411
4 17 411
5 17 411
6 17 411
7 17 411
8 17 407
9 17 398
10 17 398
11 17 398
12 17 398
13 17 398
14 17 398
15 17 398
16 17 398
0 18 411
1 18 411
2 18 411
3 18 411
4 18 411
5 18 411
6 18 411
7 18 411
8 18 407
9 18 398
10 18 398
11 18 398
12 18 398
13 18 398
14 18 398
15 18 398
16 18 398
17 18 398
0 19 416
1 19 416
2 19 416
3 19 416
4 19 416
5 19 416
6 19 416
7 19 416
8 19 412
9 19 412
10 19 407
11 19 407
12 19 407
13 19 407
14 19 407
15 19 407
16 19 407
17 19 407
18 19 407
0 20 429
1 20 429
2 20 429
3 20 429
4 20 429
5 20 429
6 20 429
7 20 429
8 20 425
9 20 421
10 20 422
11 20 422
12 20 422
13 20 422
14 20 422
15 20 422
16 20 422
17 20 422
18 20 422
19 20 422
0 21 429
1 21 429
2 21 429
3 21 429
4 21 429
5 21 429
6 21 429
7 21 429
8 21 425
9 21 421
10 21 422
11 21 422
12 21 422
13 21 422
14 21 422
15 21 422
16 21 422
17 21 422
18 21 422
19 21 422
20 21 422
0 22 430
1 22 430
2 22 430
3 22 430
4 22 430
5 22 430
6 22 430
7 22 430
8 22 426
